uuid,story,room_index,n_planes,n_oblique_raw,raw_majority_class,pipeline_class,raw_vs_pipeline_agrees,incl_p50_deg,classification_counts
e9f0631f-ae34-4d30-af21-d3369327755f,1,12,2,1,flat,mixed,False,21.32,"{""flat_matched"": 1, ""oblique_wrong_orientation"": 1}"
e9f0631f-ae34-4d30-af21-d3369327755f,1,13,2,1,flat,flat,True,22.96,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
e9f0631f-ae34-4d30-af21-d3369327755f,1,14,2,1,flat,flat,True,22.85,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
e9f0631f-ae34-4d30-af21-d3369327755f,1,16,5,4,oblique,flat,False,41.06,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 4}"
e9f0631f-ae34-4d30-af21-d3369327755f,1,17,5,4,oblique,mixed,False,43.26,"{""flat_matched"": 1, ""oblique_wrong_orientation"": 2, ""oblique_matched"": 2}"
e9f0631f-ae34-4d30-af21-d3369327755f,1,18,8,5,oblique,mixed,False,40.59,"{""flat_matched"": 3, ""oblique_wrong_orientation"": 2, ""oblique_matched"": 2, ""near_vertical_skip"": 1}"
e9f0631f-ae34-4d30-af21-d3369327755f,1,19,7,6,oblique,mixed,False,43.02,"{""flat_matched"": 1, ""oblique_wrong_orientation"": 4, ""oblique_matched"": 2}"
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,10,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,11,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,12,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebded652-9e37-4267-992a-8b575c9e1016,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebded652-9e37-4267-992a-8b575c9e1016,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebded652-9e37-4267-992a-8b575c9e1016,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebded652-9e37-4267-992a-8b575c9e1016,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebded652-9e37-4267-992a-8b575c9e1016,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebded652-9e37-4267-992a-8b575c9e1016,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebded652-9e37-4267-992a-8b575c9e1016,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebded652-9e37-4267-992a-8b575c9e1016,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ebded652-9e37-4267-992a-8b575c9e1016,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed5231c3-375e-426e-b341-62f6d2b0b3f5,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed5231c3-375e-426e-b341-62f6d2b0b3f5,0,1,7,7,oblique,mixed,False,15.69,"{""oblique_matched"": 7}"
ed5231c3-375e-426e-b341-62f6d2b0b3f5,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed5231c3-375e-426e-b341-62f6d2b0b3f5,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed5231c3-375e-426e-b341-62f6d2b0b3f5,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed5231c3-375e-426e-b341-62f6d2b0b3f5,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed5231c3-375e-426e-b341-62f6d2b0b3f5,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed646d77-0d2b-4d72-b20d-be6aac6aa669,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,10,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,11,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,12,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,13,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed89b2f2-38dd-455f-a3df-13d92cdc1f8b,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed89b2f2-38dd-455f-a3df-13d92cdc1f8b,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed89b2f2-38dd-455f-a3df-13d92cdc1f8b,0,2,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
ed89b2f2-38dd-455f-a3df-13d92cdc1f8b,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed89b2f2-38dd-455f-a3df-13d92cdc1f8b,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed89b2f2-38dd-455f-a3df-13d92cdc1f8b,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ed89b2f2-38dd-455f-a3df-13d92cdc1f8b,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
eda4954e-036f-4e74-817f-23ce2d309aa3,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
eda4954e-036f-4e74-817f-23ce2d309aa3,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
eda4954e-036f-4e74-817f-23ce2d309aa3,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
eda4954e-036f-4e74-817f-23ce2d309aa3,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
eda4954e-036f-4e74-817f-23ce2d309aa3,0,5,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
ef522d94-2279-4b9e-bd8f-90bb37043910,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ef522d94-2279-4b9e-bd8f-90bb37043910,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ef522d94-2279-4b9e-bd8f-90bb37043910,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ef522d94-2279-4b9e-bd8f-90bb37043910,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ef522d94-2279-4b9e-bd8f-90bb37043910,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ef522d94-2279-4b9e-bd8f-90bb37043910,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ef522d94-2279-4b9e-bd8f-90bb37043910,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ef522d94-2279-4b9e-bd8f-90bb37043910,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ef522d94-2279-4b9e-bd8f-90bb37043910,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
ef522d94-2279-4b9e-bd8f-90bb37043910,0,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f16973df-10b9-4369-9f0d-dd295a34d970,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f16973df-10b9-4369-9f0d-dd295a34d970,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f16973df-10b9-4369-9f0d-dd295a34d970,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f16973df-10b9-4369-9f0d-dd295a34d970,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f16973df-10b9-4369-9f0d-dd295a34d970,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f16973df-10b9-4369-9f0d-dd295a34d970,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f16973df-10b9-4369-9f0d-dd295a34d970,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f16973df-10b9-4369-9f0d-dd295a34d970,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f16973df-10b9-4369-9f0d-dd295a34d970,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f16973df-10b9-4369-9f0d-dd295a34d970,0,9,4,3,oblique,flat,False,47.48,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 3}"
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f46b4d89-ae67-405c-af8b-eb7396b06ef8,1,6,13,10,oblique,mixed,False,21.91,"{""flat_matched"": 3, ""oblique_wrong_orientation"": 5, ""oblique_matched"": 5}"
f46b4d89-ae67-405c-af8b-eb7396b06ef8,1,7,2,1,flat,mixed,False,20.7,"{""flat_matched"": 1, ""oblique_matched"": 1}"
f46b4d89-ae67-405c-af8b-eb7396b06ef8,1,8,2,1,flat,mixed,False,21.39,"{""flat_matched"": 1, ""oblique_matched"": 1}"
f46b4d89-ae67-405c-af8b-eb7396b06ef8,1,9,6,5,oblique,mixed,False,39.88,"{""flat_matched"": 1, ""oblique_wrong_orientation"": 3, ""oblique_matched"": 2}"
f919a443-ea71-4391-9bcb-bff1cf08c45d,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f919a443-ea71-4391-9bcb-bff1cf08c45d,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f919a443-ea71-4391-9bcb-bff1cf08c45d,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f919a443-ea71-4391-9bcb-bff1cf08c45d,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f919a443-ea71-4391-9bcb-bff1cf08c45d,0,5,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
f919a443-ea71-4391-9bcb-bff1cf08c45d,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f919a443-ea71-4391-9bcb-bff1cf08c45d,0,7,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
f932e0d3-b002-4f89-97e7-ec54d4703506,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f932e0d3-b002-4f89-97e7-ec54d4703506,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
f932e0d3-b002-4f89-97e7-ec54d4703506,2,10,2,1,flat,mixed,False,23.27,"{""flat_matched"": 1, ""oblique_matched"": 1}"
f932e0d3-b002-4f89-97e7-ec54d4703506,2,11,2,1,flat,mixed,False,22.68,"{""flat_matched"": 1, ""oblique_matched"": 1}"
f932e0d3-b002-4f89-97e7-ec54d4703506,2,12,8,7,oblique,mixed,False,45.26,"{""flat_matched"": 1, ""oblique_wrong_orientation"": 2, ""oblique_matched"": 5}"
f932e0d3-b002-4f89-97e7-ec54d4703506,2,13,3,2,oblique,mixed,False,45.1,"{""flat_matched"": 1, ""oblique_matched"": 2}"
fb279aa5-092f-4146-83ff-b557415e7ba4,0,0,5,3,oblique,mixed,False,12.23,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 1, ""oblique_matched"": 2}"
fb279aa5-092f-4146-83ff-b557415e7ba4,0,1,4,3,oblique,mixed,False,13.63,"{""flat_matched"": 1, ""oblique_matched"": 3}"
fb279aa5-092f-4146-83ff-b557415e7ba4,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fb279aa5-092f-4146-83ff-b557415e7ba4,0,4,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
fb279aa5-092f-4146-83ff-b557415e7ba4,0,6,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
fb279aa5-092f-4146-83ff-b557415e7ba4,0,7,2,1,flat,mixed,False,6.92,"{""flat_matched"": 1, ""oblique_matched"": 1}"
fb279aa5-092f-4146-83ff-b557415e7ba4,0,8,1,1,oblique,mixed,False,13.17,"{""oblique_matched"": 1}"
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,3,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fd6ee1a7-7243-4c9b-ad7a-5d146b7f8706,0,0,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
fd6ee1a7-7243-4c9b-ad7a-5d146b7f8706,0,1,4,0,flat,flat,True,0.0,"{""flat_matched"": 4}"
fd6ee1a7-7243-4c9b-ad7a-5d146b7f8706,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fd6ee1a7-7243-4c9b-ad7a-5d146b7f8706,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fd6ee1a7-7243-4c9b-ad7a-5d146b7f8706,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fd6ee1a7-7243-4c9b-ad7a-5d146b7f8706,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fd6ee1a7-7243-4c9b-ad7a-5d146b7f8706,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fe829d59-c9f1-4194-a40b-39600a4f27b6,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fe829d59-c9f1-4194-a40b-39600a4f27b6,0,2,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
fe829d59-c9f1-4194-a40b-39600a4f27b6,1,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
fe829d59-c9f1-4194-a40b-39600a4f27b6,2,9,3,1,flat,mixed,False,0.0,"{""flat_matched"": 2, ""oblique_matched"": 1}"
fe829d59-c9f1-4194-a40b-39600a4f27b6,2,10,2,1,flat,mixed,False,20.43,"{""flat_matched"": 1, ""oblique_matched"": 1}"
fe829d59-c9f1-4194-a40b-39600a4f27b6,2,11,2,1,flat,mixed,False,22.15,"{""flat_matched"": 1, ""oblique_matched"": 1}"
fe829d59-c9f1-4194-a40b-39600a4f27b6,2,12,4,3,oblique,mixed,False,45.05,"{""flat_matched"": 1, ""oblique_matched"": 2, ""oblique_wrong_orientation"": 1}"
fe829d59-c9f1-4194-a40b-39600a4f27b6,2,13,2,1,flat,mixed,False,23.41,"{""flat_matched"": 1, ""oblique_matched"": 1}"
feccbd0c-0420-4775-b5b7-49b99559947e,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
feccbd0c-0420-4775-b5b7-49b99559947e,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
feccbd0c-0420-4775-b5b7-49b99559947e,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
feccbd0c-0420-4775-b5b7-49b99559947e,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
feccbd0c-0420-4775-b5b7-49b99559947e,0,4,5,4,oblique,flat,False,13.86,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 4}"
feccbd0c-0420-4775-b5b7-49b99559947e,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
feccbd0c-0420-4775-b5b7-49b99559947e,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
feccbd0c-0420-4775-b5b7-49b99559947e,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
feccbd0c-0420-4775-b5b7-49b99559947e,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
feccbd0c-0420-4775-b5b7-49b99559947e,0,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
