uuid,element_id,story,room_index,plane_index,n_corners,inclination_deg,azimuth_deg,centroid_x,centroid_y,centroid_z,y_min,y_max,y_range,area_xz_m2,area_3d_m2
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::2:2:5,2,2,5,6,0.0,,-0.2378,6.2741,2.7687,6.2741,6.2741,0.0,5.5436,6.4723
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::2:2:6,2,2,6,4,13.286,187.156,-0.3951,6.1251,4.2365,5.9761,6.2741,0.298,4.0233,4.1339
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::2:2:7,2,2,7,3,37.381,187.154,1.7657,6.1748,3.4603,5.9761,6.2741,0.298,0.1892,0.2381
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::2:2:8,2,2,8,3,46.019,263.984,1.5144,5.7854,4.0541,5.1061,6.2741,1.168,0.6121,0.8814
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::2:2:9,2,2,9,3,52.698,187.157,-2.1258,5.1698,4.6657,4.6177,6.2741,1.6564,0.6685,1.1032
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::2:2:10,2,2,10,3,62.124,7.16,1.8876,5.6861,4.4312,5.1061,5.9761,0.87,0.2232,0.4773
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::2:2:11,2,2,11,3,65.375,172.756,1.799,5.7854,3.7254,5.1061,6.2741,1.168,0.1997,0.4792
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::2:2:12,2,2,12,3,90.0,137.174,-1.7753,5.6226,4.6217,4.6177,6.2741,1.6564,0.0,1.1192
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::2:2:13,2,2,13,4,90.0,7.16,1.7463,5.2969,4.6035,4.6177,5.9761,1.3584,0.0,1.3176
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::2:3:0,2,3,0,7,0.0,,1.9125,6.3627,1.6778,6.3627,6.3627,0.0,3.0909,3.919
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::1:4:0,1,4,0,4,0.0,,-0.663,3.7252,3.8768,3.7252,3.7252,0.0,11.4454,11.4454
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::1:5:0,1,5,0,6,0.0,,2.1262,3.7268,3.048,3.7268,3.7268,0.0,5.5176,6.2258
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::1:5:1,1,5,1,3,90.0,276.409,2.8318,3.3091,1.2014,2.8908,3.6222,0.7314,0.0,0.1094
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::1:6:0,1,6,0,4,56.547,186.418,1.8571,4.4258,1.4329,3.7268,5.1248,1.398,0.1132,0.2054
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::1:6:1,1,6,1,3,64.64,230.57,2.2158,4.1928,1.2377,3.7268,5.1248,1.398,0.4393,1.0256
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::1:6:2,1,6,2,8,0.0,,1.1778,3.6222,0.3562,3.6222,3.6222,0.0,16.9123,17.1349
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::1:6:3,1,6,3,3,34.794,186.419,2.718,3.3784,1.2142,2.8908,3.6222,0.7314,0.1808,0.2201
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::1:6:4,1,6,4,3,64.846,276.409,2.6434,3.3784,1.5756,2.8908,3.6222,0.7314,0.1808,0.4253
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::1:6:5,1,6,5,3,90.0,186.419,2.6826,3.1346,1.9243,2.8908,3.6222,0.7314,0.0,0.1256
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::0:7:0,0,7,0,4,0.0,,1.796,1.1009,4.0363,1.1009,1.1009,0.0,3.8742,3.8742
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::0:7:1,0,7,1,4,11.656,94.474,1.6777,1.3464,2.5236,1.1009,1.5919,0.491,2.2807,2.3287
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::0:7:2,0,7,2,3,48.077,173.8,2.1222,1.2646,3.1194,1.1009,1.5919,0.491,0.5339,0.7992
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::0:7:3,0,7,3,3,90.0,4.475,2.0358,1.2646,2.015,1.1009,1.5919,0.491,0.0,0.5843
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::0:7:4,0,7,4,4,0.0,,-0.9797,1.1009,3.6604,1.1009,1.1009,0.0,8.7,8.7
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::0:8:0,0,8,0,4,0.0,,1.8521,1.0383,0.9859,1.0383,1.0383,0.0,3.5865,3.5865
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::0:9:0,0,9,0,4,0.0,,1.7699,1.0189,-0.5283,1.0189,1.0189,0.0,1.8007,1.8007
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::0:9:1,0,9,1,6,0.0,,-1.1374,1.0189,0.226,1.0189,1.0189,0.0,11.323,11.323
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-raw::0:9:2,0,9,2,6,0.0,,-0.5167,1.0238,1.0533,1.0238,1.0238,0.0,10.9751,11.1156
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:0:0,1,0,0,10,0.0,,-12.0931,-1.6869,4.0153,-1.6869,-1.6869,0.0,13.7793,14.0777
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:0:1,1,0,1,4,90.0,304.714,-13.8625,-1.7405,6.156,-1.794,-1.6869,0.1071,0.0,0.049
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:0:2,1,0,2,11,0.0,,-9.5156,-1.6869,7.0238,-1.6869,-1.6869,0.0,8.3732,8.7118
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:0:3,1,0,3,4,90.0,304.716,-9.8883,-2.083,7.6159,-2.479,-1.6869,0.7921,0.0,0.4223
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:0:4,1,0,4,7,0.0,,-10.2387,-1.6869,9.5019,-1.6869,-1.6869,0.0,5.0223,5.436
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:0:5,1,0,5,4,7.227,214.746,-9.5381,-1.7404,11.4035,-1.7941,-1.6867,0.1074,1.833,1.8477
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:0:6,1,0,6,4,90.0,124.714,-11.3163,-1.7405,10.7395,-1.794,-1.6869,0.1071,0.0,0.2436
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:0:7,1,0,7,3,90.0,304.714,-8.7283,-1.7583,10.6696,-1.794,-1.6869,0.1071,0.0,0.0454
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:0:8,1,0,8,3,90.0,304.714,-10.5085,-1.7583,11.9055,-1.794,-1.6869,0.1071,0.0,0.0452
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:1:0,1,1,0,6,0.0,,-11.6486,-1.7027,6.9261,-1.7027,-1.7027,0.0,7.6091,9.1712
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:2:0,1,2,0,6,0.0,,-7.7775,-1.6982,9.8466,-1.6982,-1.6982,0.0,5.1881,5.1881
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:3:0,1,3,0,10,0.0,,-5.4549,-1.6263,4.7344,-1.6263,-1.6263,0.0,49.1096,52.8818
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:4:0,1,4,0,11,0.454,327.124,5.8036,-1.7197,-4.0423,-1.7477,-1.7,0.0477,29.6058,31.9845
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:4:1,1,4,1,5,0.619,67.058,1.4474,-1.6879,-2.0784,-1.7165,-1.66,0.0565,14.8415,14.8424
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:4:2,1,4,2,5,0.0,,1.1079,-1.6209,1.9207,-1.6209,-1.6209,0.0,25.7464,25.7464
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:4:3,1,4,3,4,6.059,217.2,5.9463,-1.6679,0.6633,-1.7189,-1.6067,0.1122,3.7217,3.7426
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:4:4,1,4,4,7,6.931,331.757,5.073,-1.6868,-1.7794,-1.752,-1.5941,0.1579,3.7347,5.5216
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:4:5,1,4,5,4,12.387,34.577,0.3148,-1.6446,1.1535,-1.6753,-1.5711,0.1042,2.2059,2.2585
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:4:6,1,4,6,4,14.372,216.82,2.3054,-1.6702,3.4509,-1.7569,-1.5892,0.1677,2.1863,2.2569
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:4:7,1,4,7,4,90.0,124.566,2.2284,-1.808,-4.0569,-1.8909,-1.7251,0.1658,0.0,0.0876
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:5:0,1,5,0,9,0.0,,4.9278,-1.16,-8.0305,-1.16,-1.16,0.0,8.6882,10.52
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:5:1,1,5,1,3,42.813,214.534,6.2516,-1.3111,-7.8349,-1.6134,-1.16,0.4534,0.1097,0.1496
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:5:2,1,5,2,3,45.134,304.19,6.2202,-1.3111,-7.6152,-1.6134,-1.16,0.4534,0.1104,0.1565
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:5:3,1,5,3,3,46.289,308.127,5.2774,-1.887,-10.0798,-2.1113,-1.6096,0.5017,0.6268,0.9071
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:5:4,1,5,4,3,46.617,313.903,4.8952,-1.3099,-9.8169,-1.6096,-1.16,0.4496,0.5617,0.8178
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:5:5,1,5,5,4,58.364,304.524,6.3387,-1.55,-8.3959,-1.94,-1.16,0.78,0.24,0.4576
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:5:6,1,5,6,3,58.506,310.59,5.6383,-1.5699,-9.2727,-1.94,-1.16,0.78,0.6268,1.1998
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:5:7,1,5,7,3,66.269,260.05,6.5067,-1.68,-8.0104,-1.94,-1.16,0.78,0.1176,0.2922
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:5:8,1,5,8,4,90.0,124.52,6.5366,-2.0256,-8.5321,-2.1113,-1.94,0.1713,0.0,0.0856
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:5:9,1,5,9,3,90.0,124.528,6.4672,-1.5711,-7.7852,-1.94,-1.16,0.78,0.0,0.0799
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:5:10,1,5,10,3,90.0,304.528,5.9022,-2.0542,-9.4543,-2.1113,-1.94,0.1713,0.0,0.2234
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:6:0,1,6,0,3,0.0,,3.8949,-1.1816,-6.6022,-1.1816,-1.1816,0.0,0.3263,0.3263
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:6:1,1,6,1,4,36.392,214.715,4.9078,-1.5572,-6.9874,-1.9336,-1.1809,0.7527,0.9769,1.2136
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:6:2,1,6,2,3,44.407,255.927,4.3243,-1.432,-6.484,-1.9328,-1.1816,0.7512,0.4398,0.6157
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:6:3,1,6,3,3,69.261,215.903,4.2774,-1.6824,-6.0294,-1.9328,-1.1816,0.7512,0.1264,0.3571
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:6:4,1,6,4,3,80.328,272.296,3.9954,-1.432,-5.8354,-1.9328,-1.1816,0.7512,0.02,0.1189
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:6:5,1,6,5,7,0.0,,2.9269,-1.1816,-6.7149,-1.1816,-1.1816,0.0,4.6151,5.0285
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:6:6,1,6,6,4,44.468,124.528,1.5153,-1.6744,-6.3209,-2.1672,-1.1816,0.9856,3.8214,5.3548
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:6:7,1,6,7,4,90.0,215.089,3.4812,-1.5572,-5.3765,-1.9328,-1.1816,0.7512,0.0,0.8749
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:6:8,1,6,8,3,90.0,205.739,3.9996,-1.6824,-5.7315,-1.9328,-1.1816,0.7512,0.0,0.0524
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::1:6:9,1,6,9,3,90.0,215.088,2.796,-1.6824,-4.8952,-1.9328,-1.1816,0.7512,0.0,0.2874
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::0:7:0,0,7,0,6,0.0,,-13.0635,-3.6657,7.1656,-3.6657,-3.6657,0.0,2.6925,3.9177
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::0:7:1,0,7,1,4,8.524,304.527,-12.456,-3.8607,5.9142,-4.0557,-3.6657,0.39,1.8206,1.8409
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::0:7:2,0,7,2,3,14.909,248.786,-11.4879,-3.7957,7.0566,-4.0557,-3.6657,0.39,1.5517,1.6057
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::0:7:3,0,7,3,3,24.618,304.529,-11.0638,-3.9257,6.1427,-4.0557,-3.6657,0.39,0.6544,0.7198
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::0:7:4,0,7,4,3,37.781,23.379,-12.0689,-3.7957,6.2121,-4.0557,-3.6657,0.39,0.449,0.5681
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:0,2,8,0,10,0.0,,-10.1091,0.7262,6.9707,0.7262,0.7262,0.0,28.168,34.9258
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:1,2,8,1,3,23.957,238.647,-12.1044,0.6093,5.615,0.3755,0.7262,0.3507,0.4662,0.5102
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:2,2,8,2,3,36.191,214.703,-11.6425,0.6093,5.1007,0.3755,0.7262,0.3507,0.2248,0.2785
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:3,2,8,3,3,38.949,283.83,-10.6723,-0.1269,4.9326,-0.4189,0.3755,0.7944,0.1338,0.1721
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:4,2,8,4,3,40.388,34.704,-9.078,0.3445,5.1501,-0.4189,0.7262,1.1451,1.7612,2.3122
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:5,2,8,5,3,47.742,289.516,-10.8881,0.0633,4.5784,-0.3372,0.7262,1.0634,0.2088,0.3105
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:6,2,8,6,3,48.058,34.704,-8.6164,-0.2725,4.2847,-0.7718,0.7262,1.498,1.7612,2.6349
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:7,2,8,7,3,48.596,256.457,-11.0558,0.2548,4.8888,-0.3372,0.7262,1.0634,0.2262,0.342
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:8,2,8,8,4,49.338,214.704,-6.7839,-0.0745,7.6967,-0.8751,0.7262,1.6013,3.5992,5.5237
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:9,2,8,9,3,51.327,26.41,-11.7225,0.6093,5.6599,0.3755,0.7262,0.3507,0.2759,0.4415
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:10,2,8,10,3,55.991,339.735,-10.3091,0.3445,5.4569,-0.4189,0.7262,1.1451,0.6351,1.1355
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:11,2,8,11,3,60.005,350.236,-10.877,0.2276,5.1894,-0.4189,0.7262,1.1451,0.1338,0.2677
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:12,2,8,12,3,64.083,270.251,-7.9875,0.1924,8.8092,-0.8751,0.7262,1.6013,0.649,1.4849
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:13,2,8,13,3,90.0,124.705,-7.8993,-0.3069,3.7881,-0.8751,0.7262,1.6013,0.0,0.0695
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:14,2,8,14,3,90.0,7.482,-9.3335,-0.1548,4.7813,-0.7718,0.7262,1.498,0.0,0.5192
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:8:15,2,8,15,3,90.0,34.706,-7.9851,-0.3413,9.3652,-0.8751,0.7262,1.6013,0.0,0.7556
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:9:0,2,9,0,6,0.0,,-4.3476,0.7361,2.6519,0.7361,0.7361,0.0,11.9429,18.5548
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:9:1,2,9,1,3,18.214,124.701,-5.2618,0.2125,2.0208,-0.8348,0.7361,1.5709,3.306,3.4804
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:9:2,2,9,2,3,48.599,34.704,-6.3071,0.2125,3.3063,-0.8348,0.7361,1.5709,3.3058,4.9988
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:9:3,2,9,3,3,90.0,214.705,-5.5246,-0.3112,1.6412,-0.8348,0.7361,1.5709,0.0,3.7497
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:0,2,10,0,6,0.0,,5.5915,0.7621,-1.9448,0.7621,0.7621,0.0,15.0042,16.3452
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:1,2,10,1,3,50.795,214.739,4.5623,0.2207,-0.4642,-0.862,0.7621,1.6241,0.6653,1.0525
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:2,2,10,2,3,58.196,124.738,5.0894,0.2207,-0.2915,-0.862,0.7621,1.6241,0.6682,1.2679
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:3,2,10,3,17,0.0,,1.9327,0.7621,-1.8343,0.7621,0.7621,0.0,21.59,67.7031
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:4,2,10,4,3,15.101,124.736,1.6912,0.3233,-2.9269,-0.5544,0.7621,1.3165,3.1027,3.2137
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:5,2,10,5,3,17.109,34.621,-0.3496,-1.022,-3.0177,-1.102,-0.862,0.24,1.9011,1.9892
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:6,2,10,6,3,41.956,265.73,4.764,0.3372,-6.0042,-0.5127,0.7621,1.2748,0.9683,1.3021
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:7,2,10,7,4,45.08,34.663,6.4916,0.1247,-5.9969,-0.5129,0.7622,1.2751,1.2341,1.7478
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:8,2,10,8,3,45.987,34.74,0.5957,0.3233,-1.6513,-0.5544,0.7621,1.3165,3.1044,4.468
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:9,2,10,9,3,46.943,49.343,0.057,-0.2181,-2.4301,-0.862,0.7621,1.6241,0.725,1.0619
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:10,2,10,10,3,49.478,297.598,5.0632,-0.0373,-6.6414,-0.5127,0.7621,1.2748,0.5124,0.7886
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:11,2,10,11,4,50.771,214.561,-0.6897,-0.053,3.4108,-0.8741,0.7742,1.6483,16.5315,26.14
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:12,2,10,12,3,50.698,359.863,5.4715,0.3372,-5.5485,-0.5127,0.7621,1.2748,1.1606,1.8322
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:13,2,10,13,4,52.475,304.687,7.1953,0.1248,-5.8331,-0.5132,0.7626,1.2758,1.0475,1.7197
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:14,2,10,14,3,60.424,42.124,1.1908,-0.4006,-3.6491,-1.102,0.7621,1.8641,2.602,5.2717
a317a543-06cf-4f1b-97d2-139c26c1cb13,a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-raw::2:10:15,2,10,15,4,63.051,64.937,2.9081,0.2995,-5.029,-1.09,0.7741,1.8641,0.9734,2.1478
